step_number,food_amount
532,67
533,67
534,67
535,67
536,67
537,67
538,67
539,67
540,67
541,67
542,67
543,67
544,67
545,67
546,67
547,67
548,67
549,67
550,67
551,67
552,67
553,67
554,69
555,69
556,69
557,69
558,69
559,69
560,69
561,69
562,70
563,70
564,70
565,71
566,71
567,71
568,71
569,71
570,72
571,72
572,73
573,73
574,73
575,73
576,73
577,73
578,74
579,74
580,74
581,74
582,74
583,74
584,74
585,74
586,74
587,74
588,74
589,74
590,74
591,74
592,74
593,74
594,74
595,75
596,75
597,75
598,75
599,75
600,75
601,75
602,75
603,75
604,76
605,76
606,76
607,76
608,76
609,76
610,76
611,76
612,76
613,76
614,76
615,76
616,76
617,76
618,76
619,76
620,76
621,76
622,76
623,76
624,76
625,76
626,76
627,76
628,76
629,76
630,76
631,76
632,76
633,76
634,76
635,76
636,76
637,76
638,76
639,76
640,76
641,76
642,76
643,76
644,76
645,76
646,76
647,76
648,76
649,76
650,76
651,77
652,77
653,77
654,77
655,77
656,77
657,77
658,78
659,78
660,78
661,78
662,78
663,78
664,78
665,78
666,78
667,78
668,78
669,78
670,78
671,78
672,79
673,79
674,79
675,80
676,80
677,80
678,80
679,80
680,80
681,80
682,80
683,80
684,80
685,80
686,80
687,80
688,80
689,80
690,80
691,80
692,80
693,81
694,81
695,81
696,81
697,81
698,81
699,81
700,81
701,81
702,81
703,81
704,81
705,81
706,81
707,82
708,82
709,83
710,83
711,83
712,84
713,84
714,84
715,84
716,84
717,84
718,84
719,84
720,84
721,84
722,84
723,84
724,84
725,84
726,84
727,84
728,85
729,85
730,85
731,85
732,85
733,85
734,85
735,85
736,85
737,85
738,85
739,85
740,85
741,86
742,86
743,86
744,86
745,86
746,86
747,86
748,86
749,86
750,86
751,86
752,86
753,86
754,86
755,86
756,87
757,88
758,88
759,88
760,88
761,89
762,89
763,89
764,89
765,89
766,89
767,89
768,89
769,89
770,89
771,89
772,89
773,90
774,90
775,90
776,90
777,90
778,90
779,90
780,90
781,90
782,90
783,90
784,90
785,91
786,91
787,91
788,91
789,91
790,92
791,92
792,92
793,92
794,93
795,93
796,93
797,93
798,93
799,93
800,93
801,94
802,94
803,94
804,94
805,94
806,94
807,94
808,94
809,94
810,94
811,94
812,94
813,94
814,94
815,94
816,95
817,95
818,95
819,95
820,95
821,95
822,95
823,95
824,95
825,95
826,95
827,95
828,95
829,95
830,96
831,96
832,96
833,96
834,96
835,96
836,96
837,96
838,96
839,96
840,96
841,96
842,96
843,96
844,96
845,97
846,97
847,97
848,97
849,97
850,97
851,97
852,97
853,97
854,97
855,98
856,98
857,98
858,98
859,98
860,98
861,98
862,98
863,98
864,98
865,98
866,98
867,98
868,98
869,98
870,98
871,99
872,99
873,99
874,99
875,99
876,99
877,99
878,100
879,100
880,100
881,100
882,100
883,100
884,100
885,100
886,100
887,100
888,100
889,100
890,100
891,100
892,100
893,100
894,100
895,100
896,100
897,100
898,100
899,100
900,100
901,101
902,101
903,101
904,101
905,101
906,101
907,101
908,101
909,101
910,101
911,101
912,101
913,101
914,101
915,102
916,103
917,103
918,103
919,103
920,103
921,103
922,103
923,104
924,104
925,104
926,104
927,104
928,104
929,104
930,104
931,104
932,104
933,104
934,104
935,105
936,106
937,106
938,106
939,106
940,106
941,106
942,106
943,106
944,106
945,106
946,106
947,106
948,106
949,106
950,106
951,106
952,106
953,106
954,106
955,106
956,106
957,106
958,107
959,107
960,107
961,107
962,107
963,107
964,108
965,108
966,108
967,108
968,108
969,108
970,108
971,108
972,108
973,108
974,108
975,108
976,108
977,108
978,109
979,109
980,109
981,109
982,109
983,109
984,109
985,109
986,110
987,110
988,110
989,110
990,110
991,110
992,110
993,110
994,110
995,110
996,110
997,110
998,110
999,110
1000,110
