step_number,food_amount
532,35
533,35
534,35
535,36
536,36
537,36
538,36
539,36
540,36
541,36
542,37
543,37
544,37
545,37
546,37
547,37
548,37
549,37
550,37
551,37
552,37
553,37
554,37
555,37
556,37
557,37
558,37
559,37
560,37
561,37
562,37
563,37
564,37
565,37
566,37
567,37
568,37
569,37
570,37
571,37
572,37
573,37
574,38
575,38
576,38
577,38
578,38
579,38
580,39
581,39
582,39
583,39
584,39
585,39
586,39
587,39
588,39
589,39
590,39
591,39
592,40
593,40
594,42
595,42
596,42
597,42
598,42
599,42
600,42
601,42
602,42
603,42
604,42
605,42
606,42
607,42
608,42
609,42
610,44
611,44
612,44
613,44
614,44
615,44
616,44
617,44
618,44
619,44
620,44
621,44
622,44
623,44
624,44
625,44
626,44
627,44
628,44
629,44
630,44
631,44
632,44
633,44
634,44
635,44
636,44
637,44
638,44
639,44
640,45
641,45
642,46
643,46
644,46
645,46
646,47
647,47
648,48
649,48
650,48
651,48
652,48
653,48
654,48
655,48
656,48
657,48
658,48
659,48
660,48
661,48
662,48
663,48
664,48
665,48
666,48
667,48
668,48
669,48
670,48
671,48
672,48
673,48
674,48
675,48
676,48
677,48
678,48
679,48
680,49
681,50
682,50
683,50
684,50
685,50
686,50
687,50
688,50
689,50
690,50
691,50
692,50
693,50
694,50
695,51
696,51
697,51
698,51
699,51
700,51
701,51
702,51
703,51
704,51
705,51
706,51
707,51
708,51
709,52
710,52
711,52
712,52
713,52
714,52
715,52
716,52
717,52
718,52
719,52
720,52
721,52
722,52
723,52
724,52
725,52
726,52
727,52
728,52
729,53
730,53
731,53
732,53
733,53
734,54
735,54
736,55
737,55
738,55
739,55
740,55
741,55
742,56
743,56
744,56
745,56
746,56
747,56
748,56
749,56
750,56
751,56
752,56
753,56
754,56
755,56
756,56
757,56
758,56
759,56
760,56
761,56
762,56
763,56
764,56
765,56
766,56
767,57
768,57
769,57
770,57
771,57
772,58
773,58
774,59
775,59
776,59
777,59
778,59
779,59
780,60
781,60
782,60
783,60
784,60
785,60
786,60
787,60
788,60
789,60
790,60
791,60
792,60
793,60
794,60
795,60
796,60
797,60
798,60
799,60
800,61
801,61
802,61
803,61
804,61
805,61
806,61
807,61
808,61
809,61
810,61
811,62
812,62
813,62
814,62
815,63
816,63
817,63
818,64
819,64
820,64
821,64
822,64
823,64
824,64
825,64
826,64
827,64
828,64
829,64
830,64
831,64
832,64
833,64
834,64
835,64
836,64
837,64
838,64
839,65
840,65
841,65
842,65
843,65
844,65
845,65
846,65
847,65
848,65
849,65
850,65
851,65
852,65
853,65
854,66
855,66
856,67
857,67
858,67
859,67
860,67
861,67
862,67
863,67
864,67
865,67
866,67
867,67
868,67
869,67
870,67
871,67
872,67
873,67
874,67
875,67
876,67
877,67
878,68
879,69
880,69
881,69
882,69
883,69
884,70
885,70
886,70
887,70
888,70
889,70
890,70
891,70
892,70
893,70
894,70
895,70
896,70
897,70
898,70
899,70
900,71
901,72
902,72
903,72
904,72
905,72
906,72
907,72
908,72
909,73
910,73
911,73
912,73
913,74
914,74
915,74
916,74
917,74
918,74
919,74
920,74
921,74
922,74
923,74
924,74
925,74
926,74
927,74
928,74
929,74
930,74
931,74
932,74
933,74
934,74
935,74
936,74
937,74
938,74
939,74
940,74
941,74
942,74
943,74
944,74
945,74
946,74
947,74
948,74
949,74
950,74
951,74
952,74
953,74
954,75
955,75
956,75
957,76
958,76
959,76
960,76
961,76
962,76
963,76
964,76
965,76
966,76
967,76
968,76
969,77
970,77
971,77
972,77
973,77
974,77
975,78
976,78
977,78
978,78
979,79
980,79
981,80
982,81
983,81
984,81
985,81
986,81
987,81
988,81
989,81
990,81
991,81
992,81
993,81
994,81
995,81
996,81
997,81
998,81
999,81
