step_number,food_amount
532,50
533,50
534,50
535,50
536,50
537,50
538,50
539,50
540,50
541,51
542,51
543,51
544,51
545,51
546,51
547,51
548,51
549,52
550,52
551,52
552,52
553,52
554,52
555,52
556,52
557,52
558,52
559,52
560,52
561,52
562,52
563,52
564,53
565,53
566,53
567,53
568,53
569,53
570,53
571,53
572,54
573,54
574,54
575,54
576,54
577,54
578,54
579,54
580,54
581,54
582,54
583,54
584,54
585,54
586,55
587,55
588,55
589,55
590,55
591,55
592,55
593,56
594,56
595,56
596,56
597,56
598,56
599,57
600,57
601,57
602,57
603,57
604,57
605,57
606,57
607,57
608,57
609,57
610,57
611,57
612,57
613,57
614,57
615,57
616,57
617,57
618,57
619,57
620,58
621,58
622,58
623,58
624,58
625,58
626,58
627,58
628,58
629,60
630,60
631,60
632,60
633,60
634,60
635,60
636,60
637,60
638,60
639,60
640,60
641,60
642,60
643,60
644,60
645,60
646,61
647,61
648,62
649,62
650,62
651,62
652,62
653,62
654,62
655,62
656,63
657,63
658,64
659,64
660,64
661,64
662,64
663,64
664,64
665,64
666,64
667,64
668,64
669,64
670,64
671,65
672,65
673,65
674,65
675,65
676,65
677,65
678,65
679,65
680,66
681,66
682,66
683,66
684,66
685,66
686,66
687,66
688,66
689,66
690,66
691,67
692,67
693,67
694,67
695,67
696,67
697,67
698,67
699,67
700,67
701,67
702,67
703,67
704,68
705,68
706,68
707,68
708,68
709,68
710,68
711,69
712,69
713,69
714,69
715,69
716,69
717,69
718,69
719,69
720,69
721,69
722,69
723,69
724,69
725,69
726,69
727,69
728,69
729,69
730,69
731,69
732,69
733,69
734,69
735,69
736,69
737,69
738,69
739,69
740,69
741,69
742,69
743,69
744,69
745,69
746,69
747,69
748,69
749,69
750,69
751,69
752,69
753,69
754,69
755,69
756,69
757,69
758,69
759,69
760,69
761,69
762,69
763,69
764,69
765,69
766,69
767,69
768,69
769,69
770,69
771,69
772,70
773,70
774,71
775,72
776,72
777,72
778,72
779,72
780,73
781,73
782,73
783,73
784,73
785,73
786,73
787,73
788,73
789,73
790,73
791,73
792,74
793,74
794,74
795,74
796,74
797,74
798,74
799,74
800,74
801,74
802,74
803,74
804,74
805,74
806,74
807,74
808,74
809,74
810,74
811,74
812,74
813,74
814,74
815,74
816,74
817,74
818,74
819,74
820,75
821,76
822,76
823,76
824,76
825,76
826,77
827,77
828,78
829,78
830,78
831,79
832,79
833,79
834,79
835,79
836,79
837,79
838,80
839,80
840,80
841,80
842,80
843,80
844,80
845,80
846,81
847,81
848,81
849,82
850,82
851,82
852,82
853,82
854,82
855,82
856,83
857,83
858,83
859,83
860,83
861,83
862,83
863,83
864,83
865,83
866,83
867,83
868,83
869,83
870,83
871,83
872,83
873,83
874,83
875,83
876,83
877,84
878,84
879,84
880,84
881,84
882,84
883,84
884,84
885,84
886,84
887,84
888,85
889,85
890,85
891,85
892,85
893,85
894,85
895,85
896,85
897,85
898,85
899,85
900,85
901,85
902,85
903,85
904,85
905,85
906,85
907,85
908,85
909,85
910,85
911,85
912,85
913,85
914,85
915,85
916,85
917,85
918,85
919,85
920,85
921,85
922,85
923,85
924,85
925,85
926,85
927,85
928,85
929,85
930,87
931,87
932,87
933,87
934,87
935,87
936,87
937,87
938,87
939,87
940,87
941,87
942,87
943,87
944,87
945,87
946,87
947,87
948,87
949,87
950,87
951,87
952,87
953,87
954,87
955,87
956,87
957,87
958,88
959,88
960,88
961,89
962,89
963,89
964,89
965,89
966,89
967,90
968,90
969,90
970,90
971,90
972,90
973,90
974,91
975,92
976,92
977,92
978,92
979,92
980,92
981,92
982,92
983,92
984,92
985,92
986,92
987,92
988,92
989,92
990,92
991,92
992,92
993,92
994,92
995,92
996,92
997,92
998,92
999,92
